head,relation,tail,head_type,tail_type
54676038,CMI-U,190,compound,metabolite
15478,CMI-U,105024,compound,metabolite
3074,CMI-U,24779386,compound,metabolite
46783359,CMI-U,52926604,compound,metabolite
667477,CMI-U,52931207,compound,metabolite
50942,CMI-U,444899,compound,metabolite
31703,CMI-U,151223,compound,metabolite
54416523,CMI-U,51,compound,metabolite
54416523,CMI-U,563,compound,metabolite
3198,CMI-U,53480355,compound,metabolite
3219,CMI-U,131750361,compound,metabolite
3229,CMI-U,446541,compound,metabolite
5281037,CMI-U,10836,compound,metabolite
176870,CMI-U,14985,compound,metabolite
176870,CMI-U,998,compound,metabolite
12560,CMI-U,5283387,compound,metabolite
12560,CMI-U,10467,compound,metabolite
259329,CMI-U,24779546,compound,metabolite
3280,CMI-U,5962,compound,metabolite
3280,CMI-U,5283577,compound,metabolite
3333,CMI-U,6057,compound,metabolite
3334,CMI-U,440273,compound,metabolite
3334,CMI-U,439853,compound,metabolite
35802,CMI-U,64959,compound,metabolite
35802,CMI-U,11953879,compound,metabolite
6710659,CMI-U,9547000,compound,metabolite
16490,CMI-U,52925059,compound,metabolite
941361,CMI-U,52925997,compound,metabolite
9642,CMI-U,5280493,compound,metabolite
3386,CMI-U,52926310,compound,metabolite
3386,CMI-U,52925426,compound,metabolite
3386,CMI-U,53479907,compound,metabolite
3386,CMI-U,644260,compound,metabolite
3396,CMI-U,5281877,compound,metabolite
3396,CMI-U,151020,compound,metabolite
444036,CMI-U,13711,compound,metabolite
444036,CMI-U,53478031,compound,metabolite
444036,CMI-U,53477801,compound,metabolite
444036,CMI-U,4225619,compound,metabolite
444036,CMI-U,115254,compound,metabolite
444036,CMI-U,52925426,compound,metabolite
5324346,CMI-U,52926580,compound,metabolite
5324346,CMI-U,24779336,compound,metabolite
3455,CMI-U,5283572,compound,metabolite
9651,CMI-U,998,compound,metabolite
9651,CMI-U,122340,compound,metabolite
123631,CMI-U,53479547,compound,metabolite
123631,CMI-U,24779053,compound,metabolite
123631,CMI-U,115255,compound,metabolite
3478,CMI-U,161166,compound,metabolite
91610,CMI-U,638015,compound,metabolite
3627,CMI-U,18631369,compound,metabolite
5291,CMI-U,52924125,compound,metabolite
5291,CMI-U,11146967,compound,metabolite
5291,CMI-U,5283499,compound,metabolite
5291,CMI-U,53479161,compound,metabolite
5291,CMI-U,52923085,compound,metabolite
5291,CMI-U,24778766,compound,metabolite
5291,CMI-U,131801653,compound,metabolite
3696,CMI-U,53479483,compound,metabolite
3696,CMI-U,52922703,compound,metabolite
3696,CMI-U,11433862,compound,metabolite
3696,CMI-U,44260138,compound,metabolite
126280,CMI-U,9547068,compound,metabolite
60860,CMI-U,10855600,compound,metabolite
65492,CMI-U,52924644,compound,metabolite
65492,CMI-U,11146967,compound,metabolite
65492,CMI-U,24779544,compound,metabolite
65492,CMI-U,24778898,compound,metabolite
65492,CMI-U,53481755,compound,metabolite
65492,CMI-U,1120,compound,metabolite
65492,CMI-U,24779379,compound,metabolite
65492,CMI-U,9939965,compound,metabolite
65492,CMI-U,11146,compound,metabolite
65492,CMI-U,7680,compound,metabolite
65492,CMI-U,10747814,compound,metabolite
3748,CMI-U,440113,compound,metabolite
3759,CMI-U,52923085,compound,metabolite
3760,CMI-U,11850,compound,metabolite
224246,CMI-U,52924223,compound,metabolite
3793,CMI-U,52927171,compound,metabolite
3793,CMI-U,5202,compound,metabolite
456201,CMI-U,52926307,compound,metabolite
456201,CMI-U,5280473,compound,metabolite
3899,CMI-U,444972,compound,metabolite
3926,CMI-U,46891802,compound,metabolite
3926,CMI-U,53480922,compound,metabolite
3926,CMI-U,5282310,compound,metabolite
3936,CMI-U,1123,compound,metabolite
11957615,CMI-U,3893,compound,metabolite
3949,CMI-U,52926310,compound,metabolite
3955,CMI-U,3013625,compound,metabolite
3955,CMI-U,14181,compound,metabolite
92727,CMI-U,445638,compound,metabolite
3957,CMI-U,1066,compound,metabolite
3960,CMI-U,439554,compound,metabolite
444025,CMI-U,52924644,compound,metabolite
3964,CMI-U,53481779,compound,metabolite
3964,CMI-U,101227803,compound,metabolite
4008,CMI-U,5283496,compound,metabolite
4011,CMI-U,9547068,compound,metabolite
4011,CMI-U,5283572,compound,metabolite
4011,CMI-U,99647664,compound,metabolite
28693,CMI-U,5283572,compound,metabolite
28693,CMI-U,5283575,compound,metabolite
28693,CMI-U,53481047,compound,metabolite
72287,CMI-U,52931201,compound,metabolite
44483298,CMI-U,9547000,compound,metabolite
4167,CMI-U,53478042,compound,metabolite
4167,CMI-U,53478083,compound,metabolite
4178,CMI-U,811,compound,metabolite
4212,CMI-U,5283573,compound,metabolite
4212,CMI-U,24778855,compound,metabolite
152946,CMI-U,145742,compound,metabolite
152946,CMI-U,439402,compound,metabolite
5311309,CMI-U,4075,compound,metabolite
189562,CMI-U,52927142,compound,metabolite
189562,CMI-U,52925229,compound,metabolite
189562,CMI-U,53480924,compound,metabolite
189562,CMI-U,131801660,compound,metabolite
189562,CMI-U,52923972,compound,metabolite
189562,CMI-U,52924223,compound,metabolite
189562,CMI-U,52923882,compound,metabolite
64143,CMI-U,98,compound,metabolite
151075,CMI-U,53479588,compound,metabolite
151075,CMI-U,24778815,compound,metabolite
4477,CMI-U,16759366,compound,metabolite
4477,CMI-U,5283499,compound,metabolite
4485,CMI-U,6912,compound,metabolite
4485,CMI-U,445049,compound,metabolite
4485,CMI-U,222803,compound,metabolite
4485,CMI-U,440565,compound,metabolite
5337997,CMI-U,10855600,compound,metabolite
5337997,CMI-U,51,compound,metabolite
4494,CMI-U,5699,compound,metabolite
4497,CMI-U,161223,compound,metabolite
4499,CMI-U,11850,compound,metabolite
4122,CMI-U,5920,compound,metabolite
91668,CMI-U,12599,compound,metabolite
91668,CMI-U,52924353,compound,metabolite
91668,CMI-U,440728,compound,metabolite
91668,CMI-U,53481751,compound,metabolite
4528,CMI-U,998,compound,metabolite
11773081,CMI-U,115255,compound,metabolite
4581,CMI-U,6112,compound,metabolite
4601,CMI-U,98,compound,metabolite
4621,CMI-U,52926580,compound,metabolite
4621,CMI-U,53481787,compound,metabolite
4632,CMI-U,190,compound,metabolite
36314,CMI-U,24778868,compound,metabolite
36314,CMI-U,24779052,compound,metabolite
36314,CMI-U,984,compound,metabolite
441289,CMI-U,971,compound,metabolite
441289,CMI-U,53481789,compound,metabolite
43815,CMI-U,52925065,compound,metabolite
43815,CMI-U,24779301,compound,metabolite
5478883,CMI-U,2094,compound,metabolite
5478883,CMI-U,6736,compound,metabolite
4746,CMI-U,446541,compound,metabolite
115368,CMI-U,440560,compound,metabolite
3675,CMI-U,4543,compound,metabolite
8249,CMI-U,1085,compound,metabolite
19675,CMI-U,53481051,compound,metabolite
10607,CMI-U,53479161,compound,metabolite
10607,CMI-U,24778643,compound,metabolite
54687,CMI-U,9547070,compound,metabolite
8955,CMI-U,53481767,compound,metabolite
9801,CMI-U,5283572,compound,metabolite
4917,CMI-U,53479907,compound,metabolite
4927,CMI-U,53479547,compound,metabolite
4927,CMI-U,9543989,compound,metabolite
4927,CMI-U,53481777,compound,metabolite
4927,CMI-U,24779553,compound,metabolite
4976,CMI-U,53478072,compound,metabolite
1054,CMI-U,131750350,compound,metabolite
4993,CMI-U,24779341,compound,metabolite
4993,CMI-U,65076,compound,metabolite
4993,CMI-U,52925126,compound,metabolite
3033769,CMI-U,638015,compound,metabolite
104758,CMI-U,52923087,compound,metabolite
5311403,CMI-U,22295536,compound,metabolite
5311403,CMI-U,10469,compound,metabolite
5311403,CMI-U,24778880,compound,metabolite
5311403,CMI-U,53477785,compound,metabolite
5311403,CMI-U,788,compound,metabolite
104850,CMI-U,122281,compound,metabolite
392622,CMI-U,24779354,compound,metabolite
5105,CMI-U,9547167,compound,metabolite
5152,CMI-U,53479772,compound,metabolite
5152,CMI-U,53481047,compound,metabolite
441243,CMI-U,24779544,compound,metabolite
441243,CMI-U,44260124,compound,metabolite
441243,CMI-U,24779553,compound,metabolite
5184,CMI-U,445639,compound,metabolite
68617,CMI-U,5282310,compound,metabolite
68617,CMI-U,52931201,compound,metabolite
68617,CMI-U,5281969,compound,metabolite
5215,CMI-U,161166,compound,metabolite
5336,CMI-U,100981287,compound,metabolite
13819073,CMI-U,6473866,compound,metabolite
13819073,CMI-U,131150,compound,metabolite
13819073,CMI-U,8209,compound,metabolite
135409453,CMI-U,5289145,compound,metabolite
443874,CMI-U,13734178,compound,metabolite
443874,CMI-U,11646044,compound,metabolite
443874,CMI-U,131766702,compound,metabolite
443874,CMI-U,129,compound,metabolite
443874,CMI-U,24779550,compound,metabolite
443874,CMI-U,131750428,compound,metabolite
443874,CMI-U,1188,compound,metabolite
5411,CMI-U,46879024,compound,metabolite
5411,CMI-U,439224,compound,metabolite
5411,CMI-U,176907,compound,metabolite
5411,CMI-U,2266,compound,metabolite
5411,CMI-U,445354,compound,metabolite
5411,CMI-U,53480922,compound,metabolite
5411,CMI-U,387316,compound,metabolite
2153,CMI-U,52925710,compound,metabolite
2153,CMI-U,5283523,compound,metabolite
2153,CMI-U,52925065,compound,metabolite
5440,CMI-U,52927142,compound,metabolite
5440,CMI-U,11988264,compound,metabolite
5440,CMI-U,699414,compound,metabolite
67361,CMI-U,11850,compound,metabolite
67361,CMI-U,9547167,compound,metabolite
5452,CMI-U,52924223,compound,metabolite
3132,CMI-U,11005,compound,metabolite
60648,CMI-U,439227,compound,metabolite
124226581,CMI-U,52924353,compound,metabolite
124226581,CMI-U,5283573,compound,metabolite
124226581,CMI-U,439176,compound,metabolite
5482,CMI-U,24779546,compound,metabolite
5503,CMI-U,52925985,compound,metabolite
5503,CMI-U,24778868,compound,metabolite
5503,CMI-U,10467,compound,metabolite
5503,CMI-U,14057128,compound,metabolite
5503,CMI-U,42607430,compound,metabolite
5503,CMI-U,53481779,compound,metabolite
4659569,CMI-U,52925710,compound,metabolite
54841,CMI-U,44260125,compound,metabolite
50248,CMI-U,52924353,compound,metabolite
50248,CMI-U,9547087,compound,metabolite
5564,CMI-U,52925059,compound,metabolite
6256,CMI-U,52931115,compound,metabolite
5585,CMI-U,13712,compound,metabolite
72172,CMI-U,8617,compound,metabolite
5665,CMI-U,131750418,compound,metabolite
5665,CMI-U,101758459,compound,metabolite
5665,CMI-U,6912,compound,metabolite
443955,CMI-U,998,compound,metabolite
5720,CMI-U,656504,compound,metabolite
3965,CMI-U,957,compound,metabolite
10206,CMI-N,52931115,compound,metabolite
102175,CMI-N,52923852,compound,metabolite
10410310,CMI-N,52923972,compound,metabolite
10410310,CMI-N,131750620,compound,metabolite
10410310,CMI-N,24778880,compound,metabolite
10410310,CMI-N,12530,compound,metabolite
104758,CMI-N,439250,compound,metabolite
104758,CMI-N,440735,compound,metabolite
104850,CMI-N,5280592,compound,metabolite
104850,CMI-N,11953879,compound,metabolite
104850,CMI-N,10634,compound,metabolite
10607,CMI-N,14275359,compound,metabolite
10607,CMI-N,445580,compound,metabolite
10607,CMI-N,1198,compound,metabolite
115368,CMI-N,53297342,compound,metabolite
11773081,CMI-N,444795,compound,metabolite
12124,CMI-N,131750358,compound,metabolite
123631,CMI-N,131755473,compound,metabolite
123631,CMI-N,53479605,compound,metabolite
123631,CMI-N,5283573,compound,metabolite
124202151,CMI-N,53479907,compound,metabolite
124202151,CMI-N,545588,compound,metabolite
124202151,CMI-N,131750336,compound,metabolite
124226581,CMI-N,439286,compound,metabolite
124226581,CMI-N,6106,compound,metabolite
12555,CMI-N,8892,compound,metabolite
126280,CMI-N,10296,compound,metabolite
126280,CMI-N,6106,compound,metabolite
126280,CMI-N,53481785,compound,metabolite
129009987,CMI-N,131750592,compound,metabolite
129010031,CMI-N,161223,compound,metabolite
129228,CMI-N,52925131,compound,metabolite
