head,relation,tail,head_type,tail_type
Q9UKV8,PPI,Q9UII4,protein,protein
Q9UKV8,PPI,P09651,protein,protein
Q9UKV8,PPI,P07910,protein,protein
Q9UKV8,PPI,P52597,protein,protein
Q9UKV8,PPI,Q00839,protein,protein
Q9UKV8,PPI,Q86YZ3,protein,protein
Q9UKV8,PPI,P07900,protein,protein
Q9UKV8,PPI,P08238,protein,protein
Q9UKV8,PPI,P38646,protein,protein
Q9UKV8,PPI,P10809,protein,protein
Q9UKV8,PPI,P31645,protein,protein
Q9UKV8,PPI,P78318,protein,protein
Q9UKV8,PPI,Q9NZI8,protein,protein
Q9UKV8,PPI,Q12905,protein,protein
Q9UKV8,PPI,Q12906,protein,protein
Q9UKV8,PPI,Q8TEX9,protein,protein
Q9UKV8,PPI,O15397,protein,protein
Q9UKV8,PPI,Q96P70,protein,protein
Q9UKV8,PPI,Q6DN90,protein,protein
Q9UKV8,PPI,Q96CT2,protein,protein
Q9UKV8,PPI,Q9HBW1,protein,protein
Q9UKV8,PPI,Q5S007,protein,protein
Q9UKV8,PPI,Q9H492,protein,protein
Q9UKV8,PPI,P49137,protein,protein
Q9UKV8,PPI,P43243,protein,protein
Q9UKV8,PPI,P82650,protein,protein
Q9UKV8,PPI,Q92552,protein,protein
Q9UKV8,PPI,O43347,protein,protein
Q9UKV8,PPI,Q86UE4,protein,protein
Q9UKV8,PPI,Q99417,protein,protein
Q9UKV8,PPI,Q09161,protein,protein
Q9UKV8,PPI,O00483,protein,protein
Q9UKV8,PPI,P06748,protein,protein
Q9UKV8,PPI,Q5W0B1,protein,protein
Q9UKV8,PPI,Q7RTS6,protein,protein
Q9UKV8,PPI,Q15070,protein,protein
Q9UKV8,PPI,P11940,protein,protein
Q9UKV8,PPI,Q96RG2,protein,protein
Q9UKV8,PPI,Q01813,protein,protein
Q9UKV8,PPI,P35232,protein,protein
Q9UKV8,PPI,Q99623,protein,protein
Q9UKV8,PPI,Q7Z3Z4,protein,protein
Q9UKV8,PPI,O75569,protein,protein
Q9UKV8,PPI,O14744,protein,protein
Q9UKV8,PPI,O43242,protein,protein
Q9UKV8,PPI,Q96EY7,protein,protein
Q9UKV8,PPI,Q15185,protein,protein
Q9UKV8,PPI,P63244,protein,protein
Q9UKV8,PPI,P0DW28,protein,protein
Q9UKV8,PPI,Q9BWF3,protein,protein
Q9UKV8,PPI,Q5TC82,protein,protein
Q9UKV8,PPI,Q8NC42,protein,protein
Q9UKV8,PPI,P62906,protein,protein
Q9UKV8,PPI,P62913,protein,protein
Q9UKV8,PPI,P30050,protein,protein
Q9UKV8,PPI,P40429,protein,protein
Q9UKV8,PPI,P61313,protein,protein
Q9UKV8,PPI,P18621,protein,protein
Q9UKV8,PPI,Q07020,protein,protein
Q9UKV8,PPI,Q02543,protein,protein
Q9UKV8,PPI,P46778,protein,protein
Q9UKV8,PPI,P62829,protein,protein
Q9UKV8,PPI,P62750,protein,protein
Q9UKV8,PPI,P83731,protein,protein
Q9UKV8,PPI,P61254,protein,protein
Q9UKV8,PPI,P61353,protein,protein
Q9UKV8,PPI,P46776,protein,protein
Q9UKV8,PPI,P46779,protein,protein
Q9UKV8,PPI,P47914,protein,protein
Q9UKV8,PPI,P39023,protein,protein
Q9UKV8,PPI,P62899,protein,protein
Q9UKV8,PPI,P42766,protein,protein
Q9UKV8,PPI,P18077,protein,protein
Q9UKV8,PPI,P61513,protein,protein
Q9UKV8,PPI,P63173,protein,protein
Q9UKV8,PPI,P36578,protein,protein
Q9UKV8,PPI,Q02878,protein,protein
Q9UKV8,PPI,P18124,protein,protein
Q9UKV8,PPI,P62424,protein,protein
Q9UKV8,PPI,P62917,protein,protein
Q9UKV8,PPI,P05388,protein,protein
Q9UKV8,PPI,P62277,protein,protein
Q9UKV8,PPI,P62244,protein,protein
Q9UKV8,PPI,P62269,protein,protein
Q9UKV8,PPI,P15880,protein,protein
Q9UKV8,PPI,P60866,protein,protein
Q9UKV8,PPI,P62854,protein,protein
Q9UKV8,PPI,P42677,protein,protein
Q9UKV8,PPI,Q71UM5,protein,protein
Q9UKV8,PPI,P23396,protein,protein
Q9UKV8,PPI,P61247,protein,protein
Q9UKV8,PPI,P62701,protein,protein
Q9UKV8,PPI,P46782,protein,protein
Q9UKV8,PPI,P62753,protein,protein
Q9UKV8,PPI,P46781,protein,protein
Q9UKV8,PPI,Q9Y265,protein,protein
Q9UKV8,PPI,Q9Y230,protein,protein
Q9UKV8,PPI,Q15020,protein,protein
Q9UKV8,PPI,O75533,protein,protein
Q9UKV8,PPI,Q13435,protein,protein
Q9UKV8,PPI,Q15393,protein,protein
Q9UKV8,PPI,Q9UJS0,protein,protein
Q9UKV8,PPI,Q00325,protein,protein
Q9UKV8,PPI,P05141,protein,protein
Q9UKV8,PPI,P12236,protein,protein
Q9UKV8,PPI,Q9BY07,protein,protein
