head,relation,tail,head_type,tail_type
CRELD2,GGI,FICD,gene,gene
CRELD2,GGI,MAGT1,gene,gene
CRELD2,GGI,SLC35B1,gene,gene
CRELD2,GGI,LMAN2,gene,gene
CRELD2,GGI,SEC13,gene,gene
CRELD2,GGI,TMEM50B,gene,gene
CRELD2,GGI,NUCB2,gene,gene
CRELD2,GGI,PREB,gene,gene
CRELD2,GGI,SLC33A1,gene,gene
CRELD2,GGI,RPN2,gene,gene
CRELD2,GGI,SRPRB,gene,gene
CRELD2,GGI,RRBP1,gene,gene
CRELD2,GGI,PDIA5,gene,gene
CRELD2,GGI,SEC61B,gene,gene
CRELD2,GGI,XBP1,gene,gene
CRELD2,GGI,SLC38A10,gene,gene
CRELD2,GGI,SSR4,gene,gene
CRELD2,GGI,UGGT1,gene,gene
CRELD2,GGI,SEC24D,gene,gene
CRELD2,GGI,TMED10,gene,gene
CRELD2,GGI,FKBP11,gene,gene
CRELD2,GGI,DNAJB9,gene,gene
CRELD2,GGI,SEL1L,gene,gene
CRELD2,GGI,TMED2,gene,gene
CRELD2,GGI,TMEM214,gene,gene
CRELD2,GGI,MLEC,gene,gene
CRELD2,GGI,SND1,gene,gene
CRELD2,GGI,SIL1,gene,gene
CRELD2,GGI,SPCS3,gene,gene
CRELD2,GGI,SSR1,gene,gene
CRELD2,GGI,TXNDC15,gene,gene
CRELD2,GGI,KDELR2,gene,gene
CRELD2,GGI,CNPY2,gene,gene
CRELD2,GGI,STT3A,gene,gene
CRELD2,GGI,RHBDD3,gene,gene
CRELD2,GGI,CANX,gene,gene
CRELD2,GGI,CHPF,gene,gene
CRELD2,GGI,ARFGAP3,gene,gene
CRELD2,GGI,TMED3,gene,gene
CRELD2,GGI,CRELD1,gene,gene
CRELD2,GGI,COPG1,gene,gene
CRELD2,GGI,ALG5,gene,gene
CRELD2,GGI,DNAJC10,gene,gene
CRELD2,GGI,NCAPH2,gene,gene
CRELD2,GGI,DERL2,gene,gene
CRELD2,GGI,EIF2AK3,gene,gene
CRELD2,GGI,SEC23B,gene,gene
CRELD2,GGI,HDLBP,gene,gene
CRELD2,GGI,LMAN1,gene,gene
AGR2,GGI,TFF1,gene,gene
AGR2,GGI,TSPAN13,gene,gene
AGR2,GGI,SPDEF,gene,gene
AGR2,GGI,TFF3,gene,gene
AGR2,GGI,TSPAN8,gene,gene
AGR2,GGI,CEACAM5,gene,gene
AGR2,GGI,TSPAN1,gene,gene
AGR2,GGI,TFF2,gene,gene
AGR2,GGI,SLC44A4,gene,gene
AGR2,GGI,SLC6A14,gene,gene
AGR2,GGI,MUC5B,gene,gene
AGR2,GGI,MSMB,gene,gene
AGR2,GGI,CEACAM6,gene,gene
AGR2,GGI,GPX2,gene,gene
AGR2,GGI,FOXA1,gene,gene
