head,relation,tail,head_type,tail_type
323,CGI-D,NRIP1,compound,gene
323,CGI-D,NIPSNAP1,compound,gene
323,CGI-D,FLNA,compound,gene
323,CGI-D,GDF15,compound,gene
323,CGI-D,MT1X,compound,gene
323,CGI-D,FKBP1A,compound,gene
323,CGI-D,ETHE1,compound,gene
323,CGI-D,CTSL,compound,gene
323,CGI-D,ZNF586,compound,gene
323,CGI-D,EML2,compound,gene
323,CGI-D,CEBPB,compound,gene
323,CGI-D,SGK1,compound,gene
323,CGI-D,NUPR1,compound,gene
323,CGI-D,LAP3,compound,gene
323,CGI-D,ZDHHC6,compound,gene
323,CGI-D,HMGCS1,compound,gene
323,CGI-D,COTL1,compound,gene
323,CGI-D,TXK,compound,gene
323,CGI-D,ATF4,compound,gene
323,CGI-D,ATRN,compound,gene
323,CGI-D,ITGAE,compound,gene
323,CGI-D,SQSTM1,compound,gene
323,CGI-D,PRMT2,compound,gene
323,CGI-D,CCN1,compound,gene
323,CGI-D,MT1E,compound,gene
323,CGI-D,CASC3,compound,gene
323,CGI-D,TRAPPC3,compound,gene
323,CGI-D,ENOPH1,compound,gene
323,CGI-D,RABAC1,compound,gene
323,CGI-D,DMAC2,compound,gene
323,CGI-D,PRPSAP2,compound,gene
323,CGI-D,PLAUR,compound,gene
323,CGI-D,RFC2,compound,gene
323,CGI-D,RGCC,compound,gene
323,CGI-D,GJA1,compound,gene
323,CGI-D,AGPS,compound,gene
323,CGI-D,DAZAP1,compound,gene
323,CGI-D,TIMM44,compound,gene
323,CGI-D,RAD17,compound,gene
323,CGI-D,NIP7,compound,gene
323,CGI-D,VPS50,compound,gene
323,CGI-D,GOLT1B,compound,gene
323,CGI-D,MAPKBP1,compound,gene
323,CGI-D,SPSB3,compound,gene
323,CGI-D,GDI1,compound,gene
323,CGI-D,CSRP1,compound,gene
323,CGI-D,DSTN,compound,gene
323,CGI-D,PTTG1IP,compound,gene
323,CGI-D,GNAS,compound,gene
323,CGI-D,RRAGC,compound,gene
323,CGI-D,SCGB1D2,compound,gene
323,CGI-D,FBXO46,compound,gene
323,CGI-D,EIF2B2,compound,gene
323,CGI-D,CLSTN1,compound,gene
323,CGI-D,ABCC2,compound,gene
323,CGI-D,SLC25A6,compound,gene
323,CGI-D,CCNG2,compound,gene
323,CGI-D,CDH5,compound,gene
323,CGI-D,DDX47,compound,gene
323,CGI-D,EEF2,compound,gene
323,CGI-D,CCT5,compound,gene
323,CGI-D,CKAP4,compound,gene
323,CGI-D,MEF2A,compound,gene
323,CGI-D,E2F6,compound,gene
323,CGI-D,CYTH2,compound,gene
323,CGI-D,EIF5A,compound,gene
323,CGI-D,TES,compound,gene
323,CGI-D,CTNS,compound,gene
323,CGI-D,MLF2,compound,gene
323,CGI-D,NOP56,compound,gene
323,CGI-D,S100A8,compound,gene
323,CGI-D,TWIST1,compound,gene
323,CGI-D,PTPRK,compound,gene
323,CGI-D,DBN1,compound,gene
323,CGI-D,IRGQ,compound,gene
