head,relation,tail,head_type,tail_type
26533,CGI-U,MINDY1,compound,gene
26533,CGI-U,MAPK6,compound,gene
26533,CGI-U,HBB,compound,gene
26533,CGI-U,RBM25,compound,gene
26533,CGI-U,FPGS,compound,gene
26533,CGI-U,CHEK2,compound,gene
26533,CGI-U,AKAP8,compound,gene
26533,CGI-U,TPBG,compound,gene
26533,CGI-U,RBMS1,compound,gene
26533,CGI-U,HSPE1,compound,gene
26533,CGI-U,PPARG,compound,gene
26533,CGI-U,APPBP2,compound,gene
26533,CGI-U,RXYLT1,compound,gene
26533,CGI-U,SELENOT,compound,gene
26533,CGI-U,PCDH9,compound,gene
26533,CGI-U,RGS2,compound,gene
26533,CGI-U,RALY,compound,gene
26533,CGI-U,APRT,compound,gene
26533,CGI-U,NDUFB3,compound,gene
26533,CGI-U,ERGIC3,compound,gene
26533,CGI-U,AHCY,compound,gene
26533,CGI-U,HSPH1,compound,gene
26533,CGI-U,PAPPA,compound,gene
26533,CGI-U,GALNS,compound,gene
26533,CGI-U,GLG1,compound,gene
26533,CGI-U,OSBPL1A,compound,gene
26533,CGI-U,PIP4K2B,compound,gene
26533,CGI-U,GABRE,compound,gene
26533,CGI-U,CRIP1,compound,gene
26533,CGI-U,EML4,compound,gene
26533,CGI-U,TASOR,compound,gene
26533,CGI-U,NQO1,compound,gene
26533,CGI-U,SNTB2,compound,gene
26533,CGI-U,CCNA2,compound,gene
26533,CGI-U,ITGAV,compound,gene
26533,CGI-U,PPP1CA,compound,gene
26533,CGI-U,CYBA,compound,gene
26533,CGI-U,DARS1,compound,gene
26533,CGI-U,PDHB,compound,gene
26533,CGI-U,ATP5PD,compound,gene
26533,CGI-U,RASA1,compound,gene
26533,CGI-U,RAB5IF,compound,gene
26533,CGI-U,STARD13,compound,gene
26533,CGI-U,LSM6,compound,gene
26533,CGI-U,COMMD4,compound,gene
26533,CGI-U,ICA1,compound,gene
26533,CGI-U,RPN2,compound,gene
26533,CGI-U,POLE2,compound,gene
26533,CGI-U,PNN,compound,gene
26533,CGI-U,MRPL58,compound,gene
